16,9
11,2
20,11
12,9
20,11
13,0
7,9
9,0
31,9
29,9
3,9
27,3
12,3
26,7
13,25
15,25
13,34
11,9
28,16
16,25
28,25
19,25
11,25
9,25
25,12
25,0
9,25
16,11
26,16
15,26
26,31
26,7
26,16
13,25
7,25
11,9
11,9
11,29
30,13
13,25
25,18
1,7
4,9
15,3
19,24
10,27
13,25
1,12
1,9
28,12
29,9
3,26
28,12
19,13
36,13
1,11
13,9
12,6
25,6
19,31
9,3
7,12
9,19
9,3
9,19
9,20
31,19
19,38
6,9
3,9
9,12
26,11
9,3
1,19
12,11
15,9
9,11
26,15
26,14
8,2
9,2
3,9
3,0
1,9
12,26
16,11
15,9
15,9
9,12
4,20
15,9
11,1
1,20
11,9
19,11
9,3
15,38
16,9
19,3
19,9
3,9
3,26
9,25
19,17
17,3
38,11
26,18
1,11
38,16
11,3
38,0
1,38
9,0
4,9
9,0
16,9
19,2
9,16
26,28
15,9
9,0
9,12
38,19
9,0
9,15
9,18
9,11
29,28
11,15
9,11
12,9
9,0
9,0
15,9
7,9
27,9
9,11
9,8
19,9
26,15
9,12
9,11
9,26
9,12
9,15
3,9
12,9
9,12
7,9
17,15
17,26
16,11
10,12
10,8
4,9
4,9
3,9
3,9
19,4
16,11
19,3
1,2
25,0
5,38
26,16
15,0
9,0
9,25
9,7
7,9
7,9
7,16
9,25
11,9
26,9
12,0
9,12
6,12
9,4
9,4
9,4
9,15
17,26
26,15
22,29
2,25
29,9
19,38
38,19
19,38
11,9
38,5
22,25
15,9
25,22
16,15
3,15
16,15
3,15
15,3
17,26
17,26
9,12
9,0
9,3
3,9
20,3
9,26
3,0
3,16
3,12
12,9
3,9
3,26
17,9
15,3
3,36
26,3
17,15
19,6
19,6
17,19
17,26
12,0
17,18
9,17
17,15
17,15
17,15
17,15
17,15
17,15
17,15
18,9
3,15
3,25
9,3
9,20
9,3
4,11
3,9
17,3
1,2
1,2
11,15
11,15
9,14
4,15
17,26
9,0
9,0
9,25
36,9
28,16
9,25
9,11
9,25
17,9
27,26
1,19
9,34
13,15
25,8
1,27
13,15
25,8
27,8
26,15
26,8
34,10
34,10
34,10
34,10
34,10
34,10
34,10
34,10
34,10
34,10
34,10
34,10
34,10
25,27
34,10
34,10
34,10
34,10
34,10
34,10
34,10
25,21
34,10
34,10
25,11
34,10
34,10
34,10
34,10
34,10
13,14
34,10
34,10
34,10
34,10
34,10
34,10
18,3
10,12
10,29
15,25
3,9
1,12
29,9
1,2
16,11
1,11
27,9
15,1
12,9
19,29
9,19
3,4
16,0
26,16
20,26
26,29
29,16
7,19
16,12
26,16
26,28
16,26
26,13
21,16
9,0
26,16
26,16
16,11
16,0
18,12
16,26
26,25
16,25
26,16
16,26
26,16
26,16
16,0
26,16
9,15
11,15
8,10
12,9
9,15
11,9
9,25
9,0
1,2
1,2
15,11
9,15
26,9
9,25
9,26
10,9
17,9
1,7
1,2
36,9
9,34
9,12
10,20
17,18
26,9
38,5
38,16
3,12
9,5
3,9
0,0
5,9
13,10
9,0
15,9
17,11
19,9
26,25
12,3
11,19
3,9
20,11
26,15
18,25
3,0
26,3
9,12
9,28
1,12
11,1
18,4
11,15
1,11
26,29
9,28
25,0
1,2
3,28
9,0
3,4
19,16
9,19
12,9
9,36
9,12
11,3
2,12
11,3
2,16
9,25
16,11
26,19
19,26
26,16
26,0
26,3
28,16
4,15
9,0
15,11
19,29
16,11
15,10
9,4
9,12
11,1
1,9
11,31
26,9
9,0
11,9
26,9
9,12
18,9
9,25
9,0
9,10
9,0
7,9
7,9
16,9
21,7
19,11
9,0
4,9
12,9
7,15
15,3
7,15
19,9
9,25
21,3
4,11
9,0
7,15
4,9
9,25
34,9
9,0
13,9
13,9
9,0
25,15
9,0
19,15
11,9
15,9
15,9
9,25
9,0
5,12
11,9
29,9
9,25
9,0
9,0
21,9
9,0
9,0
15,9
18,12
15,9
13,9
9,0
9,0
9,18
9,11
9,0
9,25
7,6
5,28
9,5
9,16
9,25
9,12
9,12
9,15
21,9
18,9
11,15
9,19
9,0
15,9
9,12
9,12
9,12
4,9
9,0
9,5
4,11
28,12
38,0
3,26
9,1
19,26
3,19
9,12
9,27
26,16
26,9
25,0
1,2
29,11
1,2
9,1
29,25
9,0
17,20
28,16
16,11
19,9
1,4
8,11
10,27
25,10
1,2
3,9
25,1
9,25
11,9
9,12
4,3
29,9
9,25
11,9
4,9
38,7
3,12
3,9
3,12
9,12
12,15
9,11
9,12
7,26
9,12
9,3
9,12
9,0
3,12
9,12
26,7
28,9
9,10
26,9
9,4
1,7
9,0
4,9
26,2
18,17
11,9
11,9
17,0
3,0
26,15
3,9
17,26
38,9
10,25
4,1
3,12
7,19
7,16
7,19
12,17
26,7
4,9
38,15
9,12
26,9
1,5
17,26
9,11
4,15
3,12
26,11
28,11
9,17
12,9
9,11
17,18
1,18
10,15
10,15
3,9
25,26
27,20
9,1
27,26
9,11
1,17
9,27
26,9
26,9
9,26
9,18
17,18
38,0
3,25
26,9
8,28
7,25
9,12
16,9
36,7
7,13
9,12
7,15
25,10
10,0
26,7
25,22
19,34
9,12
25,27
3,9
26,9
4,9
7,9
7,15
9,12
12,15
15,9
26,16
0,0
12,0
10,8
26,18
19,16
20,9
9,4
14,25
8,29
12,11
9,12
29,7
10,21
16,10
9,11
8,2
10,15
3,4
11,25
25,29
19,29
25,0
9,21
29,9
3,9
9,15
31,9
25,26
11,36
36,11
14,7
21,14
14,16
7,34
19,26
16,0
16,0
16,15
31,16
9,11
7,16
7,16
18,10
10,0
28,9
28,9
19,26
7,12
9,0
12,15
7,9
9,12
12,0
9,0
9,12
9,0
9,0
26,9
9,12
24,12
12,0
12,0
9,12
12,0
18,12
31,16
9,0
9,11
20,15
24,7
12,15
15,11
9,0
9,0
16,9
20,9
3,9
9,0
3,9
11,9
9,25
12,9
9,12
9,19
9,0
4,3
25,18
26,18
18,26
25,0
9,12
10,8
26,29
25,15
25,15
25,11
10,25
21,12
9,11
26,16
38,31
2,9
3,4
3,19
7,12
36,11
9,27
17,3
26,27
9,25
10,20
9,19
3,4
38,31
18,9
9,0
9,15
27,8
25,12
12,2
25,11
7,9
12,28
29,28
11,27
1,2
1,2
1,26
9,16
38,19
3,0
26,11
27,9
11,15
7,9
25,12
9,25
9,25
7,10
8,10
10,15
10,8
17,9
3,9
9,15
38,7
9,11
9,0
11,9
9,12
9,12
9,25
9,0
9,25
28,9
9,11
9,4
29,15
10,25
12,10
10,34
10,19
38,29
11,32
2,11
12,16
5,3
3,12
10,27
25,8
3,9
1,11
34,4
1,11
28,9
16,11
18,9
34,9
1,11
10,9
17,15
26,2
3,7
28,34
7,26
26,25
7,26
7,26
8,10
22,3
3,9
3,7
3,5
9,27
26,11
9,25
3,17
38,7
12,11
16,11
26,11
36,16
26,9
10,8
16,15
11,9
2,4
9,0
9,34
34,10
26,25
26,27
28,9
22,29
11,25
7,18
3,9
17,4
8,19
11,12
19,26
1,4
19,11
26,11
11,0
11,15
15,29
1,2
28,12
3,9
9,3
7,12
1,2
11,7
3,18
18,16
26,7
26,16
31,7
26,12
7,13
9,25
26,15
10,8
7,9
7,34
27,26
16,10
10,27
3,0
9,3
9,12
25,16
1,9
9,11
8,10
12,9
17,26
3,9
3,9
9,11
9,18
4,9
9,0
9,15
4,9
12,9
3,9
26,9
15,9
3,9
19,26
3,9
26,9
9,12
9,20
12,18
9,12
28,9
19,9
3,9
9,25
9,0
9,4
9,4
9,4
20,11
3,4
11,7
17,10
3,9
18,25
10,25
18,25
12,11
12,9
9,0
12,7
18,9
10,9
13,11
15,9
13,11
9,0
17,26
9,0
9,12
25,16
13,15
15,26
7,25
7,11
7,3
7,3
29,9
7,25
13,12
13,9
25,28
13,7
13,7
13,25
22,25
26,16
26,13
9,25
26,9
26,9
7,8
7,18
25,18
26,14
16,11
16,11
36,16
13,7
13,7
13,7
10,8
10,8
26,29
29,16
1,11
13,11
13,11
13,25
7,11
13,11
13,11
13,11
29,12
18,26
7,9
20,9
10,9
26,11
25,9
25,9
13,29
9,0
26,28
7,8
10,7
10,8
9,16
9,12
9,25
1,2
7,1
1,11
1,11
1,11
19,11
38,12
38,7
29,13
13,25
16,11
16,0
16,26
26,16
8,10
9,25
9,0
25,12
13,34
10,9
10,9
1,29
7,1
1,11
1,11
1,7
26,28
12,16
10,9
26,28
38,15
26,16
9,15
0,0
27,10
29,10
19,12
13,11
12,7
25,11
9,12
25,2
21,29
1,11
10,9
12,28
12,26
26,7
14,26
9,0
17,26
9,12
0,0
15,30
20,9
10,7
10,8
25,26
3,29
1,11
1,15
1,27
1,2
3,0
9,25
17,3
28,9
26,28
26,16
2,11
10,8
26,18
12,16
15,9
18,26
3,15
11,9
34,9
28,9
3,9
7,11
5,9
9,12
1,2
9,2
9,25
19,31
4,9
13,21
3,0
36,37
36,37
36,37
9,4
9,0
36,37
36,37
13,26
36,37
36,37
36,37
36,37
36,37
36,37
36,37
36,37
36,37
36,37
9,11
36,37
36,37
36,37
36,37
36,37
36,37
36,37
36,37
17,9
11,9
36,37
15,7
15,9
16,25
10,27
29,4
25,20
13,25
26,7
4,9
13,25
7,1
1,19
19,9
19,9
13,36
8,28
9,21
33,13
28,20
28,20
13,25
26,28
11,9
11,15
15,26
9,18
7,25
30,19
8,25
10,7
11,24
13,25
7,3
9,11
1,11
4,9
7,13
15,19
20,7
9,0
14,25
26,11
10,25
16,10
3,12
11,18
1,29
1,0
1,0
1,28
1,11
1,7
15,0
1,25
13,16
13,0
13,12
7,26
8,10
9,18
9,11
7,13
9,36
7,25
26,19
9,12
7,8
7,15
1,2
9,19
9,26
9,11
17,26
9,25
20,9
7,10
2,11
19,9
11,10
14,13
17,7
26,3
26,3
25,20
25,20
3,19
3,7
3,15
15,12
1,15
9,12
19,9
15,9
3,36
3,9
11,15
4,9
36,9
9,18
9,0
1,11
4,9
9,0
26,9
9,11
9,29
9,7
7,12
11,2
29,9
1,11
11,9
11,2
7,1
4,11
1,9
1,29
26,29
36,11
11,0
11,0
4,9
1,11
17,9
17,9
9,16
26,11
28,9
28,9
28,9
9,29
11,9
3,9
26,9
1,38
1,11
26,7
1,11
9,0
9,31
1,26
1,7
1,9
30,13
8,10
8,25
10,8
8,25
8,10
9,17
17,9
28,12
19,11
9,0
12,3
11,7
4,9
9,2
9,15
9,25
11,9
9,26
19,12
20,10
18,26
17,26
15,9
36,26
12,15
9,25
19,31
12,19
17,26
12,38
2,15
9,19
10,8
10,25
10,25
25,7
25,11
3,9
25,0
20,15
26,16
8,10
12,15
11,9
9,0
21,9
12,7
25,12
9,11
8,10
9,0
9,21
3,9
26,2
26,2
26,18
13,16
25,7
25,8
26,28
30,12
9,12
9,11
25,28
26,9
28,13
31,11
15,19
15,19
13,7
9,11
13,7
34,9
25,10
9,4
15,25
18,9
9,25
11,25
3,15
3,26
9,3
3,15
16,0
14,31
19,7
13,11
9,1
25,12
25,8
29,15
11,15
11,9
3,9
9,12
9,11
10,8
8,0
16,11
36,9
25,12
7,25
9,3
3,4
19,25
10,25
15,17
17,26
9,20
3,26
11,9
11,9
16,25
16,9
9,3
15,25
15,25
15,25
18,4
10,0
10,8
0,0
19,9
25,19
11,15
25,10
8,10
11,15
15,9
15,9
10,15
25,13
36,13
25,6
25,10
13,10
15,9
3,25
15,9
3,26
13,29
38,3
9,25
25,26
25,8
15,9
4,15
9,25
9,25
13,25
25,12
26,28
10,20
9,0
12,15
11,9
1,29
11,9
11,0
7,19
4,9
5,38
38,5
16,11
7,16
9,38
19,28
38,16
7,13
18,36
18,36
18,36
16,0
16,25
1,36
1,36
1,36
11,1
11,19
18,19
1,29
1,36
8,10
16,26
12,9
10,0
9,7
9,10
27,10
10,34
22,27
9,12
19,28
9,10
15,9
9,25
12,11
11,12
9,18
7,9
9,0
7,9
9,0
9,12
4,9
4,9
9,25
31,9
31,28
1,29
11,9
25,9
19,31
9,0
25,11
27,26
26,25
9,12
3,9
12,11
9,18
9,34
10,28
10,25
10,25
10,7
7,10
8,15
10,0
15,9
25,3
10,13
13,25
3,4
11,19
13,0
9,3
4,9
12,9
19,29
11,9
9,12
1,11
29,4
13,0
13,0
13,9
25,15
9,19
1,29
3,9
12,31
12,31
26,12
26,29
16,26
9,12
7,21
19,24
9,12
9,4
13,10
13,18
12,15
9,0
9,4
3,7
16,9
9,0
9,18
18,24
12,15
19,3
3,0
7,15
9,8
3,24
14,9
9,12
7,3
8,18
1,9
3,26
9,4
10,0
19,25
26,16
12,29
13,8
12,18
8,34
19,38
25,12
25,12
1,12
28,15
15,13
31,13
25,28
10,0
18,3
28,9
25,0
18,15
9,0
25,12
9,0
9,26
26,34
18,9
10,9
26,29
13,25
13,25
8,0
26,9
12,25
13,28
26,11
12,19
7,25
25,12
26,15
3,9
36,26
26,11
26,9
17,0
25,10
25,11
1,15
12,9
3,15
25,12
25,12
31,25
10,25
9,1
9,28
26,15
11,25
9,15
12,9
10,27
10,8
13,10
10,25
10,25
31,34
9,18
14,12
1,11
1,15
1,2
9,20
1,2
1,11
12,9
31,9
38,9
38,12
38,7
16,11
28,9
8,18
25,0
12,25
11,10
11,10
11,10
9,15
7,9
20,7
25,12
19,28
19,29
9,10
25,16
1,11
1,2
1,26
1,28
1,14
1,11
1,11
11,28
16,15
11,9
1,11
1,4
1,28
9,1
17,26
16,30
25,0
1,26
13,10
1,11
21,9
11,9
14,15
36,34
1,29
1,31
29,25
9,0
15,9
26,16
11,15
9,2
9,18
10,25
17,26
26,18
1,19
20,3
26,28
10,9
1,16
9,26
19,31
19,28
19,9
31,9
9,0
26,3
34,9
9,0
9,12
3,9
9,0
28,12
34,9
18,9
19,28
19,3
28,9
19,12
31,34
31,16
29,25
12,9
34,9
9,0
9,12
9,19
9,12
9,0
9,12
11,10
27,11
9,12
25,9
26,9
9,21
9,11
9,2
9,0
11,15
9,16
19,12
3,11
19,9
3,9
9,4
9,4
9,4
9,4
9,4
9,7
15,9
9,15
9,12
20,10
25,12
8,26
21,12
9,2
27,25
12,11
1,2
2,1
17,0
17,34
9,0
12,11
12,11
12,11
9,12
9,11
17,26
17,26
17,26
17,26
25,12
25,0
1,2
1,4
1,11
1,16
23,15
18,12
15,12
12,15
38,11
3,7
12,13
9,3
9,3
25,3
10,20
10,20
9,12
38,36
9,12
7,4
7,4
3,9
3,9
7,11
7,9
9,25
19,18
20,3
38,5
26,11
20,3
26,29
26,28
9,12
31,12
8,13
26,10
12,9
18,9
10,15
38,4
11,9
26,19
9,0
15,3
34,12
7,9
38,9
16,9
16,9
9,34
26,7
9,34
26,32
31,15
1,28
25,27
10,7
7,12
25,12
25,20
25,20
9,25
10,14
25,10
14,8
9,15
9,15
11,25
26,36
1,27
31,9
14,25
10,25
11,25
8,10
25,10
10,29
7,13
9,34
12,9
1,25
26,25
11,27
27,36
25,11
10,9
1,2
7,13
34,9
11,27
9,12
12,31
19,3
3,12
8,25
17,19
17,19
17,19
9,19
11,9
3,12
11,9
3,9
17,9
11,9
26,9
11,3
26,3
1,26
19,9
17,31
17,31
17,26
17,26
1,4
17,26
18,26
29,34
17,9
7,10
18,9
14,28
4,9
2,15
7,13
29,7
15,25
25,7
9,7
7,31
26,7
26,11
9,12
3,0
26,7
19,15
8,13
9,12
15,5
11,12
10,12
9,19
25,14
9,25
9,11
1,15
9,12
13,26
25,15
25,10
14,25
13,25
13,12
13,31
25,12
9,15
1,15
11,29
1,29
11,18
1,7
7,11
1,11
9,11
1,11
11,15
30,1
2,15
13,7
13,7
13,25
13,28
38,5
16,26
15,36
26,16
11,12
6,19
9,11
1,28
1,11
1,4
1,11
9,0
1,26
9,1
9,11
11,9
9,15
1,28
8,26
10,12
10,25
13,15
25,12
9,12
1,9
12,18
11,9
3,9
3,9
9,0
25,0
31,15
9,3
12,19
12,29
7,12
10,26
1,7
11,9
3,12
11,18
4,11
26,16
26,16
26,16
26,16
26,34
3,9
9,11
11,3
15,19
17,18
10,7
1,15
1,26
25,10
10,29
9,12
5,9
24,30
38,19
3,4
3,4
25,13
36,12
25,20
9,7
1,7
14,3
3,16
3,28
14,9
12,7
3,17
9,15
9,12
9,10
12,15
3,26
9,17
9,20
11,15
4,38
20,3
12,15
11,12
31,16
11,15
26,34
2,11
1,2
1,2
1,4
11,0
11,0
9,11
11,15
34,11
1,11
1,11
1,11
9,0
11,15
9,11
9,0
31,11
11,34
9,16
16,15
3,9
9,3
15,9
9,15
31,9
9,12
9,18
17,4
3,9
3,19
38,12
38,5
3,19
9,28
4,9
3,36
38,0
1,3
18,11
1,11
1,11
1,28
9,11
1,31
1,11
1,7
1,9
1,9
2,1
1,28
1,31
36,9
19,8
10,27
2,1
18,12
1,31
3,11
11,18
31,11
15,11
9,15
28,9
9,18
9,12
10,9
4,9
4,9
12,9
1,15
12,9
14,11
11,2
7,9
7,9
1,31
7,1
11,0
3,9
9,26
9,16
19,18
12,18
11,19
12,19
15,9
18,15
18,9
18,15
8,26
9,18
18,3
15,9
18,6
18,19
7,15
18,25
18,28
28,18
18,14
7,9
9,12
25,0
19,6
13,16
19,16
20,19
3,17
3,0
6,15
6,7
19,25
20,19
19,26
15,25
9,12
15,25
11,9
3,11
9,28
7,12
7,9
13,16
4,9
19,4
6,9
12,0
28,12
7,12
9,25
16,9
9,25
16,0
9,0
9,0
9,12
9,0
15,9
28,11
11,9
25,9
26,15
9,25
7,9
8,25
15,9
15,25
38,10
9,26
15,18
25,15
1,11
7,1
26,28
10,8
26,11
25,13
1,15
11,2
8,10
1,18
38,29
26,28
38,6
5,4
36,28
38,12
1,18
38,4
38,6
7,1
1,7
16,25
9,0
30,13
30,24
13,11
7,14
4,9
1,31
7,25
9,0
13,25
1,11
26,14
9,10
30,13
25,0
38,12
9,0
9,12
3,9
19,3
9,3
9,1
11,25
12,10
17,18
20,15
10,27
26,18
3,7
9,2
9,15
3,9
34,16
9,12
20,36
12,9
11,36
30,11
11,12
9,11
25,9
3,25
25,6
16,0
16,0
7,16
7,16
38,6
7,6
9,18
31,11
9,31
10,8
8,10
9,18
9,11
4,16
11,9
9,0
29,9
9,0
9,0
3,12
9,12
12,15
7,18
9,10
9,0
31,9
12,11
4,12
9,11
15,9
9,11
9,0
9,0
9,0
9,0
9,0
9,11
17,11
9,0
7,9
9,0
25,34
19,25
34,25
19,17
13,26
11,15
25,11
25,0
9,10
1,7
0,0
10,25
25,21
36,9
9,11
9,11
6,9
26,18
26,9
17,9
8,19
15,8
8,10
8,25
10,20
10,8
8,19
10,29
25,8
8,28
7,25
25,8
7,25
7,8
7,25
10,27
8,10
10,8
10,8
8,7
7,8
10,25
10,25
8,25
11,15
3,4
9,4
27,25
3,9
3,26
3,36
25,26
9,0
8,19
8,25
4,9
9,36
1,15
1,9
1,9
9,11
11,2
1,9
26,29
1,29
1,9
1,9
1,11
9,31
3,9
3,0
9,25
15,28
7,9
38,15
7,9
7,9
10,8
8,34
22,30
29,10
26,10
24,13
24,11
30,13
15,25
25,30
15,9
24,25
11,25
18,9
13,24
9,13
24,7
25,10
7,31
9,11
24,30
1,29
24,30
30,24
7,12
7,25
1,24
25,8
24,30
24,25
24,25
9,4
30,13
25,15
1,11
24,25
24,30
9,0
24,12
24,25
30,24
7,25
24,30
9,0
24,25
25,8
7,15
9,16
9,12
1,29
25,30
9,0
25,8
24,30
24,25
24,25
25,11
30,19
24,30
24,25
10,8
24,25
1,12
8,9
12,16
8,9
10,25
8,31
25,30
25,10
10,25
10,30
30,13
25,30
24,30
24,30
24,7
30,13
7,16
13,11
7,13
11,10
7,9
9,0
10,24
38,2
9,38
9,5
18,29
15,9
9,25
9,0
3,9
22,1
15,3
16,25
34,9
31,9
26,31
9,0
30,36
16,9
9,0
4,11
9,28
9,11
24,7
10,14
9,0
9,25
15,18
7,9
9,25
9,25
9,25
1,7
9,0
9,0
9,0
9,34
26,7
9,16
1,11
1,2
1,11
1,19
1,11
1,11
9,1
16,9
26,12
7,15
9,25
1,14
9,0
9,12
9,0
9,0
34,9
9,31
9,5
12,11
31,13
12,9
9,12
9,0
7,9
11,15
17,7
26,7
28,9
9,0
24,30
9,0
9,0
1,11
24,30
1,11
9,18
13,25
25,12
13,25
8,10
8,11
11,9
9,12
9,18
16,9
28,9
9,12
4,9
16,30
4,1
5,9
9,19
9,16
9,3
31,9
9,16
30,1
38,34
38,0
9,12
25,0
9,18
7,31
7,24
9,16
3,2
35,15
25,30
30,21
1,9
1,11
7,27
24,16
1,4
1,18
34,9
24,16
36,9
9,0
15,9
30,18
38,16
38,16
38,12
9,12
16,25
38,0
38,0
38,0
9,11
4,3
1,11
26,18
1,27
1,24
1,0
1,15
7,9
9,25
28,12
10,9
16,15
3,19
28,25
21,26
25,30
29,1
14,11
9,3
3,36
25,3
12,19
26,28
28,25
9,28
16,3
11,21
21,28
10,19
11,1
28,34
19,11
25,16
11,0
19,4
9,26
19,9
20,19
19,9
19,12
19,9
19,25
19,25
25,10
8,12
16,15
11,2
28,21
1,9
9,12
1,12
11,3
36,9
36,31
11,15
11,25
21,19
29,11
11,19
21,16
11,19
28,11
31,11
29,12
1,15
38,6
15,0
6,4
6,4
9,17
17,25
16,11
3,31
30,25
16,15
26,16
26,29
18,19
11,1
9,12
1,11
10,25
19,6
6,38
11,15
38,19
13,34
15,16
20,16
36,16
1,16
1,16
1,16
15,1
1,16
9,12
9,12
9,12
9,12
19,12
9,12
9,12
9,12
18,16
15,9
12,9
9,12
9,12
9,12
12,7
12,7
15,1
15,16
36,28
24,25
28,9
25,0
21,18
3,0
19,26
1,31
16,9
15,9
16,11
25,17
16,25
31,16
25,12
25,12
25,9
9,25
25,11
1,2
1,2
9,25
1,16
1,5
10,25
10,25
10,25
10,19
16,11
25,15
16,25
16,25
33,9
14,1
9,11
9,11
15,1
15,1
15,1
15,1
15,1
15,1
21,14
21,14
21,14
15,1
9,19
15,4
12,19
12,19
25,34
12,36
25,19
25,19
22,18
9,12
9,12
1,12
19,15
1,19
9,16
15,1
13,15
2,15
28,34
9,12
25,0
9,11
19,13
1,34
1,9
1,19
1,21
1,19
1,9
18,19
1,29
14,25
14,25
19,9
14,25
9,0
25,16
9,0
25,9
16,10
16,10
11,0
1,16
14,12
26,16
1,19
12,16
15,1
12,29
12,9
9,25
13,16
19,10
12,15
15,5
19,14
9,12
18,9
7,12
34,9
28,11
11,15
20,9
12,15
36,24
24,9
10,9
19,28
18,5
38,0
1,2
38,9
19,12
4,38
38,9
38,16
19,38
25,10
25,10
25,10
25,24
25,24
38,6
25,11
28,11
11,14
11,14
12,29
1,29
19,31
12,11
16,0
16,0
11,25
16,11
11,25
19,11
11,0
29,11
29,11
29,11
29,11
29,12
29,12
29,12
11,12
11,0
11,12
11,0
31,9
12,25
31,30
15,31
31,15
3,21
1,27
3,9
10,15
20,25
9,28
29,11
9,12
9,15
9,15
9,12
26,12
14,9
21,9
20,9
12,33
38,9
1,2
11,2
15,9
10,25
26,21
25,15
2,25
15,19
34,11
26,9
9,29
28,27
7,26
9,15
9,16
1,31
1,29
1,19
1,31
1,15
1,31
9,3
12,25
9,3
9,11
20,6
15,1
29,9
29,16
6,10
38,19
26,0
26,0
26,0
26,7
1,16
12,19
9,0
1,2
12,16
19,2
11,9
1,28
1,18
11,1
26,16
25,9
25,15
25,9
25,9
9,25
3,15
10,15
9,0
17,9
21,4
13,15
28,9
5,38
9,0
9,0
25,10
1,11
27,11
18,28
25,16
25,16
16,15
16,10
1,27
25,16
26,3
2,1
3,16
4,6
11,1
11,1
11,1
11,1
11,1
11,1
11,1
11,1
9,11
11,1
11,1
9,0
9,25
9,25
9,25
19,15
9,25
9,25
11,9
9,25
19,9
11,25
11,28
25,0
25,0
10,11
38,0
38,11
18,25
12,11
25,0
9,5
6,26
1,26
1,0
7,26
11,0
11,1
11,9
11,34
11,25
38,6
6,4
4,7
25,15
38,6
38,6
6,5
38,6
11,9
11,9
18,9
6,38
9,25
29,11
7,13
11,15
25,0
9,0
9,0
9,25
16,0
9,0
11,0
11,9
9,11
11,10
16,11
26,29
12,9
9,12
12,11
12,11
12,9
15,19
12,11
11,16
15,25
15,25
25,15
19,25
3,19
3,11
16,15
1,2
9,28
19,15
16,11
25,0
30,11
10,25
9,11
9,12
11,12
22,15
22,15
31,11
25,11
29,31
1,11
1,7
1,11
29,9
31,11
11,31
11,31
11,15
11,31
11,31
19,16
11,17
11,31
31,11
11,31
19,11
31,12
11,31
11,31
11,25
36,11
11,15
11,15
11,0
38,12
26,36
11,3
11,25
1,28
1,25
1,15
1,2
1,2
12,20
12,10
3,9
4,6
12,11
25,24
19,36
9,12
16,11
15,28
25,16
13,7
25,16
25,11
25,0
11,9
25,11
25,11
15,25
19,11
7,15
7,16
9,16
28,16
15,12
16,10
4,12
9,27
11,31
26,29
25,0
9,15
9,0
9,11
16,11
16,25
4,10
9,0
12,9
16,15
6,26
9,0
31,9
10,9
15,0
6,38
13,10
12,11
6,1
11,0
3,26
19,31
18,4
9,19
9,6
11,9
12,1
1,36
25,0
7,11
1,2
1,27
19,10
8,19
19,31
19,11
15,34
38,6
10,25
12,15
11,15
19,26
15,11
9,12
11,25
16,18
4,9
9,28
9,0
1,15
26,9
11,21
16,25
19,11
34,16
11,0
8,25
13,34
11,0
13,36
9,18
1,16
1,19
1,20
11,15
20,19
25,12
31,25
12,11
9,0
4,15
25,15
15,25
25,12
25,16
36,13
25,0
15,11
25,0
11,9
38,28
25,15
25,16
18,25
